id,tanggal,bulan,periode,aktivitas,jenis_pekerjaan,jenis_pupuk,lokasi_blok,tt,status,estate,divisi,inti_plasma,hasil,sat,jumlah_tk,ket
913,2024-03-07,2024-03-01,2024-03-01,Aplikasi Pupuk Rock Phospate,Mulau-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,I11,2010,TM,Mulau,2,Inti,1669.0,Kg,4.0,
914,2024-03-07,2024-03-01,2024-03-01,Aplikasi Pupuk Rock Phospate,Mulau-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,I04,2009,TM,Mulau,2,Inti,1440.0,Kg,4.0,
915,2024-03-07,2024-03-01,2024-03-01,Aplikasi Pupuk NPK 15,Mulau-Aplikasi Pupuk NPK 15_TBM,NPK 15,I01,2023,TBM,Mulau,2,Inti,100.0,Kg,2.0,
916,2024-03-06,2024-03-01,2024-03-01,Aplikasi Pupuk Rock Phospate,Mulau-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,I23,2010,TM,Mulau,3,Inti,894.0,Kg,4.0,
917,2024-03-06,2024-03-01,2024-03-01,Aplikasi Pupuk Rock Phospate,Mulau-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,I23,2022,TBM,Mulau,3,Inti,28.0,Kg,4.0,
918,2024-03-06,2024-03-01,2024-03-01,Aplikasi Pupuk Rock Phospate,Mulau-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,I23,2020,TM,Mulau,3,Inti,78.0,Kg,1.0,
919,2024-03-07,2024-03-01,2024-03-01,Aplikasi Pupuk Rock Phospate,Mulau-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,I30,2011,TM,Mulau,3,Inti,643.0,Kg,3.0,
920,2024-03-07,2024-03-01,2024-03-01,Aplikasi Pupuk Rock Phospate,Mulau-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,I30,2021,TBM,Mulau,3,Inti,63.75,Kg,3.0,
921,2024-03-07,2024-03-01,2024-03-01,Aplikasi Pupuk Rock Phospate,Mulau-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,I23,2010,TM,Mulau,3,Inti,900.0,Kg,4.0,
922,2024-03-07,2024-03-01,2024-03-01,Aplikasi Pupuk Rock Phospate,Mulau-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,I21,2010,TM,Mulau,3,Plasma,1100.0,Kg,4.0,
923,2024-03-06,2024-03-01,2024-03-01,Aplikasi Pupuk NPK 12,Mulau-Aplikasi Pupuk NPK 12_TBM,NPK 12,J25,2021,TBM,Mulau,4,Plasma,700.0,Kg,7.0,
924,2024-03-07,2024-03-01,2024-03-01,Aplikasi Pupuk NPK 12,Mulau-Aplikasi Pupuk NPK 12_TM,NPK 12,J10,2020,TM,Mulau,4,Inti,775.0,Kg,5.0,
925,2024-03-07,2024-03-01,2024-03-01,Aplikasi Pupuk NPK 12,Mulau-Aplikasi Pupuk NPK 12_TBM,NPK 12,J10,2021,TBM,Mulau,4,Inti,36.0,Kg,1.0,
926,2024-03-06,2024-03-01,2024-03-01,Aplikasi Pupuk NPK 15,Mulau-Aplikasi Pupuk NPK 15_TBM,NPK 15,J45,2022,TBM,Mulau,5,Plasma,660.0,Kg,7.0,
927,2024-03-06,2024-03-01,2024-03-01,Aplikasi Pupuk NPK 15,Mulau-Aplikasi Pupuk NPK 15_TBM,NPK 15,J46,2022,TBM,Mulau,5,Plasma,340.0,Kg,4.0,
928,2024-03-06,2024-03-01,2024-03-01,Aplikasi Pupuk NPK 15,Mulau-Aplikasi Pupuk NPK 15_TBM,NPK 15,J51,2022,TBM,Mulau,5,Plasma,1450.0,Kg,9.0,
929,2024-03-09,2024-03-01,2024-03-01,Aplikasi Pupuk Rock Phospate,Melamor-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,B10,2011,TM,Melamor,4,Plasma,1600.0,Kg,7.0,
930,2024-03-09,2024-03-01,2024-03-01,Aplikasi Pupuk Rock Phospate,Melamor-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,A08,2008,TM,Melamor,2,Inti,863.0,Kg,4.5,
931,2024-03-09,2024-03-01,2024-03-01,Aplikasi Pupuk Rock Phospate,Melamor-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,A09,2008,TM,Melamor,2,Inti,387.0,Kg,2.5,
932,2024-03-09,2024-03-01,2024-03-01,Aplikasi Pupuk Rock Phospate,Melamor-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,B27,2009,TM,Melamor,3,Plasma,950.0,Kg,3.0,
933,2024-03-09,2024-03-01,2024-03-01,Aplikasi Pupuk Rock Phospate,Sedadung-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,D06,2008,TM,Sedadung,3,Inti,500.0,Kg,5.0,
934,2024-03-09,2024-03-01,2024-03-01,Aplikasi Pupuk NPK 12,Tugang-Aplikasi Pupuk NPK 12_TBM,NPK 12,F34,2021,TBM,Tugang,2,Plasma,376.0,Kg,8.0,
935,2024-03-09,2024-03-01,2024-03-01,Aplikasi Pupuk NPK 12,Tugang-Aplikasi Pupuk NPK 12_TBM,NPK 12,F35,2021,TBM,Tugang,2,Plasma,368.0,Kg,7.0,
936,2024-03-09,2024-03-01,2024-03-01,Aplikasi Pupuk Borate,Tugang-Aplikasi Pupuk Borate_TBM,Borate,H01,2022,TBM,Tugang,5,Plasma,23.9,Kg,7.0,
937,2024-03-09,2024-03-01,2024-03-01,Aplikasi Pupuk Borate,Tugang-Aplikasi Pupuk Borate_TBM,Borate,H07,2022,TBM,Tugang,5,Inti,10.75,Kg,7.0,
938,2024-03-09,2024-03-01,2024-03-01,Aplikasi Pupuk Borate,Tugang-Aplikasi Pupuk Borate_TBM,Borate,H05,2022,TBM,Tugang,5,Inti,10.4,Kg,7.0,
939,2024-03-09,2024-03-01,2024-03-01,Aplikasi Pupuk Borate,Tugang-Aplikasi Pupuk Borate_TBM,Borate,H03,2022,TBM,Tugang,5,Plasma,5.2,Kg,7.0,
940,2024-03-09,2024-03-01,2024-03-01,Aplikasi Pupuk Borate,Tugang-Aplikasi Pupuk Borate_TBM,Borate,G18,2021,TBM,Tugang,4,Inti,54.72,Kg,3.0,
941,2024-03-09,2024-03-01,2024-03-01,Aplikasi Pupuk Borate,Tugang-Aplikasi Pupuk Borate_TBM,Borate,G18,2022,TBM,Tugang,4,Inti,7.15,Kg,1.0,
942,2024-03-09,2024-03-01,2024-03-01,Aplikasi Pupuk Borate,Tugang-Aplikasi Pupuk Borate_TBM,Borate,G21,2021,TBM,Tugang,4,Plasma,8.24,Kg,1.0,
943,2024-03-09,2024-03-01,2024-03-01,Aplikasi Pupuk Borate,Tugang-Aplikasi Pupuk Borate_TBM,Borate,G21,2022,TBM,Tugang,4,Plasma,18.0,Kg,2.0,
944,2024-03-09,2024-03-01,2024-03-01,Aplikasi Pupuk Borate,Tugang-Aplikasi Pupuk Borate_TBM,Borate,G28,2021,TBM,Tugang,4,Inti,179.44,Kg,3.0,
945,2024-03-09,2024-03-01,2024-03-01,Aplikasi Pupuk Borate,Tugang-Aplikasi Pupuk Borate_TBM,Borate,G28,2022,TBM,Tugang,4,Inti,54.85,Kg,2.0,
946,2024-03-09,2024-03-01,2024-03-01,Aplikasi Pupuk Rock Phospate,Mulau-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,H33,2010,TM,Mulau,1,Inti,870.0,Kg,7.0,
947,2024-03-09,2024-03-01,2024-03-01,Aplikasi Pupuk Rock Phospate,Mulau-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,H33,2020,TM,Mulau,1,Inti,212.25,Kg,2.0,
948,2024-03-09,2024-03-01,2024-03-01,Aplikasi Pupuk Rock Phospate,Mulau-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,H33,2021,TBM,Mulau,1,Inti,328.5,Kg,3.0,
949,2024-03-09,2024-03-01,2024-03-01,Aplikasi Pupuk Rock Phospate,Mulau-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,H33,2022,TBM,Mulau,1,Inti,286.5,Kg,4.0,
950,2024-03-09,2024-03-01,2024-03-01,Aplikasi Pupuk Rock Phospate,Mulau-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,H24,2010,TM,Mulau,1,Inti,1692.0,Kg,6.0,
951,2024-03-09,2024-03-01,2024-03-01,Aplikasi Pupuk Rock Phospate,Mulau-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,H24,2020,TM,Mulau,1,Inti,58.0,Kg,6.0,
952,2024-03-08,2024-03-01,2024-03-01,Aplikasi Pupuk Rock Phospate,Mulau-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,I09,2010,TM,Mulau,2,Inti,1782.0,Kg,7.0,
953,2024-03-08,2024-03-01,2024-03-01,Aplikasi Pupuk Rock Phospate,Mulau-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,I08,2022,TBM,Mulau,2,Inti,102.5,Kg,7.0,
954,2024-03-08,2024-03-01,2024-03-01,Aplikasi Pupuk Rock Phospate,Mulau-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,I09,2022,TBM,Mulau,2,Inti,146.5,Kg,7.0,
955,2024-03-08,2024-03-01,2024-03-01,Aplikasi Pupuk Rock Phospate,Mulau-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,I21,2010,TM,Mulau,3,Plasma,2148.0,Kg,6.0,
956,2024-03-08,2024-03-01,2024-03-01,Aplikasi Pupuk Rock Phospate,Mulau-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,I21,2020,TM,Mulau,3,Plasma,291.0,Kg,6.0,
957,2024-03-08,2024-03-01,2024-03-01,Aplikasi Pupuk Rock Phospate,Mulau-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,I21,2022,TBM,Mulau,3,Plasma,170.5,Kg,6.0,
958,2024-03-08,2024-03-01,2024-03-01,Aplikasi Pupuk Rock Phospate,Mulau-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,I21,2021,TBM,Mulau,3,Plasma,120.75,Kg,1.0,
959,2024-03-08,2024-03-01,2024-03-01,Aplikasi Pupuk Rock Phospate,Mulau-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,I26,2011,TM,Mulau,3,Inti,1550.0,Kg,6.0,
