id,tahun,blok,estate,divisi,tahun_tanam,blok_tt,luas,pokok,lsu,unsur_hara
5695,2023,E24,Sedadung,6,2012,E242012,1.39799999999999e+16,1610,0.0,Zn
5696,2024,E24,Sedadung,6,2012,E242012,1.39799999999999e+16,1610,16.26,Zn
5697,2021,E25,Sedadung,6,2009,E252009,15.58,1993,3.07,N
5698,2022,E25,Sedadung,6,2009,E252009,15.58,1993,2.21,N
5699,2023,E25,Sedadung,6,2009,E252009,15.58,1993,2.1,N
5700,2024,E25,Sedadung,6,2009,E252009,15.58,1993,2.78,N
5701,2021,E25,Sedadung,6,2009,E252009,15.58,1993,0.19,P
5702,2022,E25,Sedadung,6,2009,E252009,15.58,1993,0.18,P
5703,2023,E25,Sedadung,6,2009,E252009,15.58,1993,0.15,P
5704,2024,E25,Sedadung,6,2009,E252009,15.58,1993,0.18,P
5705,2021,E25,Sedadung,6,2009,E252009,15.58,1993,1.24,K
5706,2022,E25,Sedadung,6,2009,E252009,15.58,1993,0.96,K
5707,2023,E25,Sedadung,6,2009,E252009,15.58,1993,0.69,K
5708,2024,E25,Sedadung,6,2009,E252009,15.58,1993,1.12,K
5709,2021,E25,Sedadung,6,2009,E252009,15.58,1993,0.49,Ca
5710,2022,E25,Sedadung,6,2009,E252009,15.58,1993,0.74,Ca
5711,2023,E25,Sedadung,6,2009,E252009,15.58,1993,0.58,Ca
5712,2024,E25,Sedadung,6,2009,E252009,15.58,1993,0.45,Ca
5713,2021,E25,Sedadung,6,2009,E252009,15.58,1993,0.29,Mg
5714,2022,E25,Sedadung,6,2009,E252009,15.58,1993,0.34,Mg
5715,2023,E25,Sedadung,6,2009,E252009,15.58,1993,0.23,Mg
5716,2024,E25,Sedadung,6,2009,E252009,15.58,1993,0.3,Mg
5717,2021,E25,Sedadung,6,2009,E252009,15.58,1993,17.01,B
5718,2022,E25,Sedadung,6,2009,E252009,15.58,1993,14.71,B
5719,2023,E25,Sedadung,6,2009,E252009,15.58,1993,16.72,B
5720,2024,E25,Sedadung,6,2009,E252009,15.58,1993,16.21,B
5721,2021,E25,Sedadung,6,2009,E252009,15.58,1993,8.67,Cu
5722,2022,E25,Sedadung,6,2009,E252009,15.58,1993,0.0,Cu
5723,2023,E25,Sedadung,6,2009,E252009,15.58,1993,0.0,Cu
5724,2024,E25,Sedadung,6,2009,E252009,15.58,1993,7.74,Cu
5725,2021,E25,Sedadung,6,2009,E252009,15.58,1993,0.0,Zn
5726,2022,E25,Sedadung,6,2009,E252009,15.58,1993,0.0,Zn
5727,2023,E25,Sedadung,6,2009,E252009,15.58,1993,0.0,Zn
5728,2024,E25,Sedadung,6,2009,E252009,15.58,1993,16.61,Zn
5729,2021,E26,Sedadung,6,2009,E262009,17.87,2503,2.56,N
5730,2022,E26,Sedadung,6,2009,E262009,17.87,2503,2.08,N
5731,2023,E26,Sedadung,6,2009,E262009,17.87,2503,2.39,N
5732,2024,E26,Sedadung,6,2009,E262009,17.87,2503,2.47,N
5733,2021,E26,Sedadung,6,2009,E262009,17.87,2503,0.17,P
5734,2022,E26,Sedadung,6,2009,E262009,17.87,2503,0.17,P
5735,2023,E26,Sedadung,6,2009,E262009,17.87,2503,0.16,P
5736,2024,E26,Sedadung,6,2009,E262009,17.87,2503,0.16,P
5737,2021,E26,Sedadung,6,2009,E262009,17.87,2503,1.25,K
5738,2022,E26,Sedadung,6,2009,E262009,17.87,2503,1.2,K
5739,2023,E26,Sedadung,6,2009,E262009,17.87,2503,0.92,K
5740,2024,E26,Sedadung,6,2009,E262009,17.87,2503,1.27,K
5741,2021,E26,Sedadung,6,2009,E262009,17.87,2503,0.8,Ca
5742,2022,E26,Sedadung,6,2009,E262009,17.87,2503,0.59,Ca
5743,2023,E26,Sedadung,6,2009,E262009,17.87,2503,0.67,Ca
5744,2024,E26,Sedadung,6,2009,E262009,17.87,2503,0.54,Ca
5745,2021,E26,Sedadung,6,2009,E262009,17.87,2503,0.37,Mg
5746,2022,E26,Sedadung,6,2009,E262009,17.87,2503,0.35,Mg
5747,2023,E26,Sedadung,6,2009,E262009,17.87,2503,0.27,Mg
5748,2024,E26,Sedadung,6,2009,E262009,17.87,2503,0.3,Mg
5749,2021,E26,Sedadung,6,2009,E262009,17.87,2503,14.66,B
5750,2022,E26,Sedadung,6,2009,E262009,17.87,2503,16.49,B
5751,2023,E26,Sedadung,6,2009,E262009,17.87,2503,10.88,B
5752,2024,E26,Sedadung,6,2009,E262009,17.87,2503,15.71,B
5753,2021,E26,Sedadung,6,2009,E262009,17.87,2503,6.96,Cu
5754,2022,E26,Sedadung,6,2009,E262009,17.87,2503,0.0,Cu
5755,2023,E26,Sedadung,6,2009,E262009,17.87,2503,0.0,Cu
5756,2024,E26,Sedadung,6,2009,E262009,17.87,2503,4.27,Cu
5757,2021,E26,Sedadung,6,2009,E262009,17.87,2503,0.0,Zn
5758,2022,E26,Sedadung,6,2009,E262009,17.87,2503,0.0,Zn
5759,2023,E26,Sedadung,6,2009,E262009,17.87,2503,0.0,Zn
5760,2024,E26,Sedadung,6,2009,E262009,17.87,2503,16.86,Zn
5761,2021,E27,Sedadung,6,2009,E272009,14.51,1692,2.28,N
5762,2022,E27,Sedadung,6,2009,E272009,14.51,1692,2.08,N
5763,2023,E27,Sedadung,6,2009,E272009,14.51,1692,2.14,N
5764,2024,E27,Sedadung,6,2009,E272009,14.51,1692,2.21,N
5765,2021,E27,Sedadung,6,2009,E272009,14.51,1692,0.15,P
5766,2022,E27,Sedadung,6,2009,E272009,14.51,1692,0.15,P
5767,2023,E27,Sedadung,6,2009,E272009,14.51,1692,0.15,P
5768,2024,E27,Sedadung,6,2009,E272009,14.51,1692,0.15,P
5769,2021,E27,Sedadung,6,2009,E272009,14.51,1692,1.07,K
5770,2022,E27,Sedadung,6,2009,E272009,14.51,1692,1.33,K
5771,2023,E27,Sedadung,6,2009,E272009,14.51,1692,0.91,K
5772,2024,E27,Sedadung,6,2009,E272009,14.51,1692,0.73,K
5773,2021,E27,Sedadung,6,2009,E272009,14.51,1692,0.64,Ca
5774,2022,E27,Sedadung,6,2009,E272009,14.51,1692,0.53,Ca
5775,2023,E27,Sedadung,6,2009,E272009,14.51,1692,0.47,Ca
5776,2024,E27,Sedadung,6,2009,E272009,14.51,1692,0.62,Ca
5777,2021,E27,Sedadung,6,2009,E272009,14.51,1692,0.29,Mg
5778,2022,E27,Sedadung,6,2009,E272009,14.51,1692,0.33,Mg
5779,2023,E27,Sedadung,6,2009,E272009,14.51,1692,0.21,Mg
5780,2024,E27,Sedadung,6,2009,E272009,14.51,1692,0.28,Mg
5781,2021,E27,Sedadung,6,2009,E272009,14.51,1692,16.68,B
5782,2022,E27,Sedadung,6,2009,E272009,14.51,1692,13.36,B
5783,2023,E27,Sedadung,6,2009,E272009,14.51,1692,11.39,B
5784,2024,E27,Sedadung,6,2009,E272009,14.51,1692,15.09,B
5785,2021,E27,Sedadung,6,2009,E272009,14.51,1692,3.94,Cu
5786,2022,E27,Sedadung,6,2009,E272009,14.51,1692,0.0,Cu
5787,2023,E27,Sedadung,6,2009,E272009,14.51,1692,0.0,Cu
5788,2024,E27,Sedadung,6,2009,E272009,14.51,1692,5.29,Cu
5789,2021,E27,Sedadung,6,2009,E272009,14.51,1692,0.0,Zn
5790,2022,E27,Sedadung,6,2009,E272009,14.51,1692,0.0,Zn
5791,2023,E27,Sedadung,6,2009,E272009,14.51,1692,0.0,Zn
5792,2024,E27,Sedadung,6,2009,E272009,14.51,1692,14.62,Zn
5793,2021,E28,Sedadung,6,2009,E282009,27.43,3968,2.97,N
5794,2022,E28,Sedadung,6,2009,E282009,27.43,3968,2.13,N
5795,2023,E28,Sedadung,6,2009,E282009,27.43,3968,2.32,N
5796,2024,E28,Sedadung,6,2009,E282009,27.43,3968,2.93,N
5797,2021,E28,Sedadung,6,2009,E282009,27.43,3968,0.17,P
5798,2022,E28,Sedadung,6,2009,E282009,27.43,3968,0.17,P
5799,2023,E28,Sedadung,6,2009,E282009,27.43,3968,0.15,P
5800,2024,E28,Sedadung,6,2009,E282009,27.43,3968,0.19,P
5801,2021,E28,Sedadung,6,2009,E282009,27.43,3968,1.14,K
5802,2022,E28,Sedadung,6,2009,E282009,27.43,3968,1.22,K
5803,2023,E28,Sedadung,6,2009,E282009,27.43,3968,0.86,K
5804,2024,E28,Sedadung,6,2009,E282009,27.43,3968,1.19,K
5805,2021,E28,Sedadung,6,2009,E282009,27.43,3968,0.53,Ca
5806,2022,E28,Sedadung,6,2009,E282009,27.43,3968,0.59,Ca
5807,2023,E28,Sedadung,6,2009,E282009,27.43,3968,0.66,Ca
5808,2024,E28,Sedadung,6,2009,E282009,27.43,3968,0.41,Ca
5809,2021,E28,Sedadung,6,2009,E282009,27.43,3968,0.27,Mg
5810,2022,E28,Sedadung,6,2009,E282009,27.43,3968,0.37,Mg
5811,2023,E28,Sedadung,6,2009,E282009,27.43,3968,0.27,Mg
5812,2024,E28,Sedadung,6,2009,E282009,27.43,3968,0.33,Mg
5813,2021,E28,Sedadung,6,2009,E282009,27.43,3968,16.8,B
5814,2022,E28,Sedadung,6,2009,E282009,27.43,3968,15.3,B
5815,2023,E28,Sedadung,6,2009,E282009,27.43,3968,12.22,B
5816,2024,E28,Sedadung,6,2009,E282009,27.43,3968,14.88,B
5817,2021,E28,Sedadung,6,2009,E282009,27.43,3968,7.81,Cu
5818,2022,E28,Sedadung,6,2009,E282009,27.43,3968,0.0,Cu
5819,2023,E28,Sedadung,6,2009,E282009,27.43,3968,0.0,Cu
5820,2024,E28,Sedadung,6,2009,E282009,27.43,3968,5.39,Cu
5821,2021,E28,Sedadung,6,2009,E282009,27.43,3968,0.0,Zn
5822,2022,E28,Sedadung,6,2009,E282009,27.43,3968,0.0,Zn
5823,2023,E28,Sedadung,6,2009,E282009,27.43,3968,0.0,Zn
5824,2024,E28,Sedadung,6,2009,E282009,27.43,3968,19.19,Zn
5825,2021,E29,Sedadung,6,2009,E292009,3.177e+16,3791,2.93,N
5826,2022,E29,Sedadung,6,2009,E292009,3.177e+16,3791,2.22,N
5827,2023,E29,Sedadung,6,2009,E292009,3.177e+16,3791,2.18,N
5828,2024,E29,Sedadung,6,2009,E292009,3.177e+16,3791,2.35,N
5829,2021,E29,Sedadung,6,2009,E292009,3.177e+16,3791,0.18,P
5830,2022,E29,Sedadung,6,2009,E292009,3.177e+16,3791,0.15,P
5831,2023,E29,Sedadung,6,2009,E292009,3.177e+16,3791,0.15,P
5832,2024,E29,Sedadung,6,2009,E292009,3.177e+16,3791,0.16,P
5833,2021,E29,Sedadung,6,2009,E292009,3.177e+16,3791,1.19,K
5834,2022,E29,Sedadung,6,2009,E292009,3.177e+16,3791,1.06,K
5835,2023,E29,Sedadung,6,2009,E292009,3.177e+16,3791,0.86,K
5836,2024,E29,Sedadung,6,2009,E292009,3.177e+16,3791,0.73,K
5837,2021,E29,Sedadung,6,2009,E292009,3.177e+16,3791,0.82,Ca
5838,2022,E29,Sedadung,6,2009,E292009,3.177e+16,3791,0.64,Ca
5839,2023,E29,Sedadung,6,2009,E292009,3.177e+16,3791,0.48,Ca
5840,2024,E29,Sedadung,6,2009,E292009,3.177e+16,3791,0.6,Ca
5841,2021,E29,Sedadung,6,2009,E292009,3.177e+16,3791,0.36,Mg
5842,2022,E29,Sedadung,6,2009,E292009,3.177e+16,3791,0.36,Mg
5843,2023,E29,Sedadung,6,2009,E292009,3.177e+16,3791,0.27,Mg
5844,2024,E29,Sedadung,6,2009,E292009,3.177e+16,3791,0.26,Mg
5845,2021,E29,Sedadung,6,2009,E292009,3.177e+16,3791,18.53,B
5846,2022,E29,Sedadung,6,2009,E292009,3.177e+16,3791,16.15,B
5847,2023,E29,Sedadung,6,2009,E292009,3.177e+16,3791,12.32,B
5848,2024,E29,Sedadung,6,2009,E292009,3.177e+16,3791,16.77,B
5849,2021,E29,Sedadung,6,2009,E292009,3.177e+16,3791,4.82,Cu
5850,2022,E29,Sedadung,6,2009,E292009,3.177e+16,3791,0.0,Cu
5851,2023,E29,Sedadung,6,2009,E292009,3.177e+16,3791,0.0,Cu
5852,2024,E29,Sedadung,6,2009,E292009,3.177e+16,3791,5.41,Cu
5853,2021,E29,Sedadung,6,2009,E292009,3.177e+16,3791,0.0,Zn
5854,2022,E29,Sedadung,6,2009,E292009,3.177e+16,3791,0.0,Zn
5855,2023,E29,Sedadung,6,2009,E292009,3.177e+16,3791,0.0,Zn
5856,2024,E29,Sedadung,6,2009,E292009,3.177e+16,3791,14.75,Zn
5857,2021,E29,Sedadung,6,2020,E292020,1.81999999999999e+16,323,0.0,N
5858,2022,E29,Sedadung,6,2020,E292020,1.81999999999999e+16,323,0.0,N
5859,2023,E29,Sedadung,6,2020,E292020,1.81999999999999e+16,323,0.0,N
5860,2024,E29,Sedadung,6,2020,E292020,1.81999999999999e+16,323,1.88,N
5861,2021,E29,Sedadung,6,2020,E292020,1.81999999999999e+16,323,0.0,P
5862,2022,E29,Sedadung,6,2020,E292020,1.81999999999999e+16,323,0.0,P
5863,2023,E29,Sedadung,6,2020,E292020,1.81999999999999e+16,323,0.0,P
5864,2024,E29,Sedadung,6,2020,E292020,1.81999999999999e+16,323,0.13,P
5865,2021,E29,Sedadung,6,2020,E292020,1.81999999999999e+16,323,0.0,K
5866,2022,E29,Sedadung,6,2020,E292020,1.81999999999999e+16,323,0.0,K
5867,2023,E29,Sedadung,6,2020,E292020,1.81999999999999e+16,323,0.0,K
5868,2024,E29,Sedadung,6,2020,E292020,1.81999999999999e+16,323,0.69,K
5869,2021,E29,Sedadung,6,2020,E292020,1.81999999999999e+16,323,0.0,Ca
5870,2022,E29,Sedadung,6,2020,E292020,1.81999999999999e+16,323,0.0,Ca
5871,2023,E29,Sedadung,6,2020,E292020,1.81999999999999e+16,323,0.0,Ca
5872,2024,E29,Sedadung,6,2020,E292020,1.81999999999999e+16,323,0.8,Ca
5873,2021,E29,Sedadung,6,2020,E292020,1.81999999999999e+16,323,0.0,Mg
5874,2022,E29,Sedadung,6,2020,E292020,1.81999999999999e+16,323,0.0,Mg
5875,2023,E29,Sedadung,6,2020,E292020,1.81999999999999e+16,323,0.0,Mg
5876,2024,E29,Sedadung,6,2020,E292020,1.81999999999999e+16,323,0.34,Mg
5877,2021,E29,Sedadung,6,2020,E292020,1.81999999999999e+16,323,0.0,B
5878,2022,E29,Sedadung,6,2020,E292020,1.81999999999999e+16,323,0.0,B
5879,2023,E29,Sedadung,6,2020,E292020,1.81999999999999e+16,323,0.0,B
5880,2024,E29,Sedadung,6,2020,E292020,1.81999999999999e+16,323,12.45,B
5881,2021,E29,Sedadung,6,2020,E292020,1.81999999999999e+16,323,0.0,Cu
5882,2022,E29,Sedadung,6,2020,E292020,1.81999999999999e+16,323,0.0,Cu
5883,2023,E29,Sedadung,6,2020,E292020,1.81999999999999e+16,323,0.0,Cu
5884,2024,E29,Sedadung,6,2020,E292020,1.81999999999999e+16,323,4.51,Cu
5885,2021,E29,Sedadung,6,2020,E292020,1.81999999999999e+16,323,0.0,Zn
5886,2022,E29,Sedadung,6,2020,E292020,1.81999999999999e+16,323,0.0,Zn
5887,2023,E29,Sedadung,6,2020,E292020,1.81999999999999e+16,323,0.0,Zn
5888,2024,E29,Sedadung,6,2020,E292020,1.81999999999999e+16,323,12.66,Zn
5889,2021,E30,Sedadung,6,2009,E302009,9940000000000000.0,1574,2.81,N
5890,2022,E30,Sedadung,6,2009,E302009,9940000000000000.0,1574,2.06,N
5891,2023,E30,Sedadung,6,2009,E302009,9940000000000000.0,1574,2.17,N
5892,2024,E30,Sedadung,6,2009,E302009,9940000000000000.0,1574,2.95,N
5893,2021,E30,Sedadung,6,2009,E302009,9940000000000000.0,1574,0.17,P
5894,2022,E30,Sedadung,6,2009,E302009,9940000000000000.0,1574,0.17,P
5895,2023,E30,Sedadung,6,2009,E302009,9940000000000000.0,1574,0.15,P
5896,2024,E30,Sedadung,6,2009,E302009,9940000000000000.0,1574,0.18,P
5897,2021,E30,Sedadung,6,2009,E302009,9940000000000000.0,1574,1.01,K
5898,2022,E30,Sedadung,6,2009,E302009,9940000000000000.0,1574,0.98,K
5899,2023,E30,Sedadung,6,2009,E302009,9940000000000000.0,1574,1.05,K
5900,2024,E30,Sedadung,6,2009,E302009,9940000000000000.0,1574,0.92,K
5901,2021,E30,Sedadung,6,2009,E302009,9940000000000000.0,1574,0.72,Ca
5902,2022,E30,Sedadung,6,2009,E302009,9940000000000000.0,1574,0.71,Ca
5903,2023,E30,Sedadung,6,2009,E302009,9940000000000000.0,1574,0.39,Ca
5904,2024,E30,Sedadung,6,2009,E302009,9940000000000000.0,1574,0.5,Ca
5905,2021,E30,Sedadung,6,2009,E302009,9940000000000000.0,1574,0.3,Mg
5906,2022,E30,Sedadung,6,2009,E302009,9940000000000000.0,1574,0.34,Mg
5907,2023,E30,Sedadung,6,2009,E302009,9940000000000000.0,1574,0.26,Mg
5908,2024,E30,Sedadung,6,2009,E302009,9940000000000000.0,1574,0.32,Mg
5909,2021,E30,Sedadung,6,2009,E302009,9940000000000000.0,1574,17.32,B
5910,2022,E30,Sedadung,6,2009,E302009,9940000000000000.0,1574,15.16,B
5911,2023,E30,Sedadung,6,2009,E302009,9940000000000000.0,1574,12.08,B
5912,2024,E30,Sedadung,6,2009,E302009,9940000000000000.0,1574,13.24,B
5913,2021,E30,Sedadung,6,2009,E302009,9940000000000000.0,1574,6.62,Cu
5914,2022,E30,Sedadung,6,2009,E302009,9940000000000000.0,1574,0.0,Cu
5915,2023,E30,Sedadung,6,2009,E302009,9940000000000000.0,1574,0.0,Cu
5916,2024,E30,Sedadung,6,2009,E302009,9940000000000000.0,1574,5.97,Cu
5917,2021,E30,Sedadung,6,2009,E302009,9940000000000000.0,1574,0.0,Zn
5918,2022,E30,Sedadung,6,2009,E302009,9940000000000000.0,1574,0.0,Zn
5919,2023,E30,Sedadung,6,2009,E302009,9940000000000000.0,1574,0.0,Zn
5920,2024,E30,Sedadung,6,2009,E302009,9940000000000000.0,1574,19.86,Zn
5921,2021,E31,Sedadung,6,2009,E312009,16.93,2113,2.59,N
5922,2022,E31,Sedadung,6,2009,E312009,16.93,2113,2.22,N
5923,2023,E31,Sedadung,6,2009,E312009,16.93,2113,2.18,N
5924,2024,E31,Sedadung,6,2009,E312009,16.93,2113,2.61,N
5925,2021,E31,Sedadung,6,2009,E312009,16.93,2113,0.17,P
5926,2022,E31,Sedadung,6,2009,E312009,16.93,2113,0.18,P
5927,2023,E31,Sedadung,6,2009,E312009,16.93,2113,0.15,P
5928,2024,E31,Sedadung,6,2009,E312009,16.93,2113,0.16,P
5929,2021,E31,Sedadung,6,2009,E312009,16.93,2113,1.11,K
5930,2022,E31,Sedadung,6,2009,E312009,16.93,2113,0.93,K
5931,2023,E31,Sedadung,6,2009,E312009,16.93,2113,0.89,K
5932,2024,E31,Sedadung,6,2009,E312009,16.93,2113,0.79,K
5933,2021,E31,Sedadung,6,2009,E312009,16.93,2113,0.65,Ca
5934,2022,E31,Sedadung,6,2009,E312009,16.93,2113,0.72,Ca
5935,2023,E31,Sedadung,6,2009,E312009,16.93,2113,0.46,Ca
5936,2024,E31,Sedadung,6,2009,E312009,16.93,2113,0.39,Ca
5937,2021,E31,Sedadung,6,2009,E312009,16.93,2113,0.35,Mg
5938,2022,E31,Sedadung,6,2009,E312009,16.93,2113,0.34,Mg
5939,2023,E31,Sedadung,6,2009,E312009,16.93,2113,0.26,Mg
5940,2024,E31,Sedadung,6,2009,E312009,16.93,2113,0.37,Mg
5941,2021,E31,Sedadung,6,2009,E312009,16.93,2113,17.27,B
5942,2022,E31,Sedadung,6,2009,E312009,16.93,2113,13.89,B
5943,2023,E31,Sedadung,6,2009,E312009,16.93,2113,12.31,B
5944,2024,E31,Sedadung,6,2009,E312009,16.93,2113,13.41,B
5945,2021,E31,Sedadung,6,2009,E312009,16.93,2113,4.89,Cu
5946,2022,E31,Sedadung,6,2009,E312009,16.93,2113,0.0,Cu
5947,2023,E31,Sedadung,6,2009,E312009,16.93,2113,0.0,Cu
5948,2024,E31,Sedadung,6,2009,E312009,16.93,2113,5.14,Cu
5949,2021,E31,Sedadung,6,2009,E312009,16.93,2113,0.0,Zn
5950,2022,E31,Sedadung,6,2009,E312009,16.93,2113,0.0,Zn
5951,2023,E31,Sedadung,6,2009,E312009,16.93,2113,0.0,Zn
5952,2024,E31,Sedadung,6,2009,E312009,16.93,2113,13.89,Zn
5953,2021,E32,Sedadung,5,2010,E322010,7.19,1066,2.65,N
5954,2022,E32,Sedadung,5,2010,E322010,7.19,1066,2.42,N
5955,2023,E32,Sedadung,5,2010,E322010,7.19,1066,1.88,N
5956,2024,E32,Sedadung,5,2010,E322010,7.19,1066,2.82,N
5957,2021,E32,Sedadung,5,2010,E322010,7.19,1066,0.15,P
5958,2022,E32,Sedadung,5,2010,E322010,7.19,1066,0.19,P
5959,2023,E32,Sedadung,5,2010,E322010,7.19,1066,0.14,P
5960,2024,E32,Sedadung,5,2010,E322010,7.19,1066,0.17,P
5961,2021,E32,Sedadung,5,2010,E322010,7.19,1066,1.02,K
5962,2022,E32,Sedadung,5,2010,E322010,7.19,1066,1.08,K
5963,2023,E32,Sedadung,5,2010,E322010,7.19,1066,0.66,K
5964,2024,E32,Sedadung,5,2010,E322010,7.19,1066,0.97,K
5965,2021,E32,Sedadung,5,2010,E322010,7.19,1066,0.96,Ca
5966,2022,E32,Sedadung,5,2010,E322010,7.19,1066,0.58,Ca
5967,2023,E32,Sedadung,5,2010,E322010,7.19,1066,0.65,Ca
5968,2024,E32,Sedadung,5,2010,E322010,7.19,1066,0.57,Ca
5969,2021,E32,Sedadung,5,2010,E322010,7.19,1066,0.43,Mg
5970,2022,E32,Sedadung,5,2010,E322010,7.19,1066,0.26,Mg
5971,2023,E32,Sedadung,5,2010,E322010,7.19,1066,0.26,Mg
5972,2024,E32,Sedadung,5,2010,E322010,7.19,1066,0.2,Mg
5973,2021,E32,Sedadung,5,2010,E322010,7.19,1066,15.93,B
5974,2022,E32,Sedadung,5,2010,E322010,7.19,1066,16.47,B
5975,2023,E32,Sedadung,5,2010,E322010,7.19,1066,11.05,B
5976,2024,E32,Sedadung,5,2010,E322010,7.19,1066,11.94,B
5977,2021,E32,Sedadung,5,2010,E322010,7.19,1066,5.62,Cu
5978,2022,E32,Sedadung,5,2010,E322010,7.19,1066,0.0,Cu
5979,2023,E32,Sedadung,5,2010,E322010,7.19,1066,0.0,Cu
5980,2024,E32,Sedadung,5,2010,E322010,7.19,1066,3.87,Cu
5981,2021,E32,Sedadung,5,2010,E322010,7.19,1066,0.0,Zn
5982,2022,E32,Sedadung,5,2010,E322010,7.19,1066,0.0,Zn
5983,2023,E32,Sedadung,5,2010,E322010,7.19,1066,0.0,Zn
5984,2024,E32,Sedadung,5,2010,E322010,7.19,1066,19.1,Zn
5985,2021,E33,Sedadung,5,2010,E332010,25.71,3596,2.62,N
5986,2022,E33,Sedadung,5,2010,E332010,25.71,3596,2.5,N
5987,2023,E33,Sedadung,5,2010,E332010,25.71,3596,2.25,N
5988,2024,E33,Sedadung,5,2010,E332010,25.71,3596,2.43,N
5989,2021,E33,Sedadung,5,2010,E332010,25.71,3596,0.17,P
5990,2022,E33,Sedadung,5,2010,E332010,25.71,3596,0.18,P
5991,2023,E33,Sedadung,5,2010,E332010,25.71,3596,0.15,P
5992,2024,E33,Sedadung,5,2010,E332010,25.71,3596,0.16,P
5993,2021,E33,Sedadung,5,2010,E332010,25.71,3596,1.28,K
5994,2022,E33,Sedadung,5,2010,E332010,25.71,3596,1.31,K
5995,2023,E33,Sedadung,5,2010,E332010,25.71,3596,0.9,K
5996,2024,E33,Sedadung,5,2010,E332010,25.71,3596,0.9,K
5997,2021,E33,Sedadung,5,2010,E332010,25.71,3596,0.5,Ca
5998,2022,E33,Sedadung,5,2010,E332010,25.71,3596,0.43,Ca
5999,2023,E33,Sedadung,5,2010,E332010,25.71,3596,0.5,Ca
6000,2024,E33,Sedadung,5,2010,E332010,25.71,3596,0.62,Ca
6001,2021,E33,Sedadung,5,2010,E332010,25.71,3596,0.33,Mg
6002,2022,E33,Sedadung,5,2010,E332010,25.71,3596,0.26,Mg
6003,2023,E33,Sedadung,5,2010,E332010,25.71,3596,0.24,Mg
6004,2024,E33,Sedadung,5,2010,E332010,25.71,3596,0.29,Mg
6005,2021,E33,Sedadung,5,2010,E332010,25.71,3596,17.3,B
6006,2022,E33,Sedadung,5,2010,E332010,25.71,3596,16.17,B
6007,2023,E33,Sedadung,5,2010,E332010,25.71,3596,13.65,B
6008,2024,E33,Sedadung,5,2010,E332010,25.71,3596,14.89,B
6009,2021,E33,Sedadung,5,2010,E332010,25.71,3596,7.76,Cu
6010,2022,E33,Sedadung,5,2010,E332010,25.71,3596,0.0,Cu
6011,2023,E33,Sedadung,5,2010,E332010,25.71,3596,0.0,Cu
6012,2024,E33,Sedadung,5,2010,E332010,25.71,3596,4.71,Cu
6013,2021,E33,Sedadung,5,2010,E332010,25.71,3596,0.0,Zn
6014,2022,E33,Sedadung,5,2010,E332010,25.71,3596,0.0,Zn
6015,2023,E33,Sedadung,5,2010,E332010,25.71,3596,0.0,Zn
6016,2024,E33,Sedadung,5,2010,E332010,25.71,3596,14.76,Zn
6017,2021,E34,Sedadung,6,2009,E342009,16.56,2202,3.05,N
6018,2022,E34,Sedadung,6,2009,E342009,16.56,2202,2.15,N
6019,2023,E34,Sedadung,6,2009,E342009,16.56,2202,2.06,N
6020,2024,E34,Sedadung,6,2009,E342009,16.56,2202,2.77,N
6021,2021,E34,Sedadung,6,2009,E342009,16.56,2202,0.18,P
6022,2022,E34,Sedadung,6,2009,E342009,16.56,2202,0.19,P
6023,2023,E34,Sedadung,6,2009,E342009,16.56,2202,0.14,P
6024,2024,E34,Sedadung,6,2009,E342009,16.56,2202,0.18,P
6025,2021,E34,Sedadung,6,2009,E342009,16.56,2202,1.25,K
6026,2022,E34,Sedadung,6,2009,E342009,16.56,2202,1.27,K
6027,2023,E34,Sedadung,6,2009,E342009,16.56,2202,0.82,K
6028,2024,E34,Sedadung,6,2009,E342009,16.56,2202,1.07,K
6029,2021,E34,Sedadung,6,2009,E342009,16.56,2202,0.46,Ca
6030,2022,E34,Sedadung,6,2009,E342009,16.56,2202,0.54,Ca
6031,2023,E34,Sedadung,6,2009,E342009,16.56,2202,0.56,Ca
6032,2024,E34,Sedadung,6,2009,E342009,16.56,2202,0.47,Ca
6033,2021,E34,Sedadung,6,2009,E342009,16.56,2202,0.28,Mg
6034,2022,E34,Sedadung,6,2009,E342009,16.56,2202,0.29,Mg
6035,2023,E34,Sedadung,6,2009,E342009,16.56,2202,0.23,Mg
6036,2024,E34,Sedadung,6,2009,E342009,16.56,2202,0.28,Mg
6037,2021,E34,Sedadung,6,2009,E342009,16.56,2202,16.03,B
6038,2022,E34,Sedadung,6,2009,E342009,16.56,2202,16.36,B
6039,2023,E34,Sedadung,6,2009,E342009,16.56,2202,14.58,B
6040,2024,E34,Sedadung,6,2009,E342009,16.56,2202,16.3,B
6041,2021,E34,Sedadung,6,2009,E342009,16.56,2202,8.19,Cu
6042,2022,E34,Sedadung,6,2009,E342009,16.56,2202,0.0,Cu
6043,2023,E34,Sedadung,6,2009,E342009,16.56,2202,0.0,Cu
6044,2024,E34,Sedadung,6,2009,E342009,16.56,2202,8.45,Cu
6045,2021,E34,Sedadung,6,2009,E342009,16.56,2202,0.0,Zn
6046,2022,E34,Sedadung,6,2009,E342009,16.56,2202,0.0,Zn
6047,2023,E34,Sedadung,6,2009,E342009,16.56,2202,0.0,Zn
6048,2024,E34,Sedadung,6,2009,E342009,16.56,2202,18.34,Zn
